OBJECTID,LANES,COND,midlat,midlong,COND_num
101150,5,Poor,42.1989857199,-83.2105573413,1
79816,3,Good,41.79812858665,-83.6890104668,3
42989,2,Good,42.635444414800006,-83.0724574337,3
119438,4,Fair,42.43863017925,-83.1539263378,2
22995,2,Poor,42.7859172815,-83.2387514456,1
54218,5,Fair,42.6453469391,-82.8422456722,2
149054,1,Good,42.560060191000005,-83.15470820280001,3
20450,5,Fair,42.63622151405,-83.34614636405,2
32937,2,Fair,42.5376465325,-83.17859521645,2
150264,1,Fair,42.30027918585,-83.27191503405001,2
139113,2,Poor,42.3023679513,-83.3667477146,1
191249,5,Fair,42.112257263100005,-83.28327168535,2
93343,5,Fair,42.283772002199996,-83.83843597255,2
29487,3,Poor,42.65198281895,-83.29937223889999,1
35637,5,Fair,42.72209743675,-83.42128110385,2
50645,2,Fair,42.4753159997,-82.9607682848,2
78207,2,Poor,42.58211393425,-82.562752047,1
4242,5,Good,42.6403491915,-83.24973916465001,3
23624,2,Poor,42.50055527805,-83.21824160624999,1
207674,4,Poor,42.3377931942,-83.0589581551,1
107251,3,Poor,42.36599801905,-83.0639377438,1
12590,2,Poor,42.456208294,-83.33293458985,1
29663,5,Fair,42.6781319739,-83.254375213,2
68446,3,Poor,42.500373835350004,-83.76866822275,1
42413,4,Poor,42.4530152807,-83.00537010735,1
71364,2,Poor,42.9528007165,-82.52241740139999,1
140139,2,Poor,42.175505322,-83.15293419015,1
201287,2,Fair,42.40719413635,-83.47571607345,2
16176,4,Poor,42.6251715735,-83.31500375905,1
141743,4,Poor,42.43157181775,-83.143109404,1
53663,3,Good,42.7137047793,-83.03132813855001,3
6892,4,Fair,42.6153225387,-83.27543481285,2
42024,5,Poor,42.5995335285,-82.95246170909999,1
193941,1,Fair,42.3993347051,-83.0542634306,2
4288,2,Poor,42.596317623649995,-83.252503409,1
204597,1,Fair,42.43812297925,-83.3098770071,2
184783,3,Poor,42.97539127405,-82.4258961404,1
47191,3,Poor,42.567105063,-82.9871384163,1
122917,3,Poor,42.397708977600004,-83.31108121995,1
112271,3,Fair,42.32678284485,-83.2621623762,2
80181,2,Fair,41.91942270645,-83.662286329,2
116131,2,Fair,42.3678321377,-83.2692451376,2
157158,3,Good,42.7138659357,-83.0320986232,3
50416,2,Fair,42.4623953401,-82.8961056869,2
192247,3,Fair,42.41488051585,-83.06370056135,2
110243,1,Fair,42.2439175466,-83.19430125599999,2
99108,7,Fair,42.33941550215,-83.06634535845001,2
197120,4,Fair,42.38348354285,-82.9088255351,2
107802,4,Fair,42.3419011006,-83.05685141795,2
91264,4,Good,42.224813985400004,-83.67992739715,3
206890,4,Fair,42.48711929205,-82.8892370137,2
116458,5,Fair,42.385471257899994,-83.2589757906,2
13604,5,Fair,42.485684957100005,-83.3383979649,2
113150,5,Good,42.33197633819999,-83.2614313261,3
151222,2,Fair,42.69824592875,-83.20534101544999,2
106663,4,Fair,42.3628032844,-83.0193990135,2
68597,2,Good,42.5279007851,-83.84029873185,3
114747,4,Fair,42.4446525376,-83.1523187244,2
43148,4,Poor,42.455396959599994,-83.08370524399999,1
177736,4,Poor,42.698685069549995,-83.3018637433,1
101211,1,Good,42.2227192067,-83.41160372229999,3
112853,2,Fair,42.3222100098,-83.30638598495,2
127301,2,Fair,42.309036645800006,-83.24231751585,2
140674,4,Fair,42.2889928206,-83.29022170245,2
82420,3,Good,41.939134371600005,-83.3610907129,3
24670,3,Fair,42.5021379291,-83.55574113705,2
88796,3,Poor,42.2229325714,-83.65396907614999,1
117907,3,Fair,42.2923190598,-83.4440229408,2
191079,4,Good,42.4138984921,-83.2769297639,3
43233,4,Poor,42.464406348349996,-83.08410332094999,1
132802,3,Poor,42.320051703749996,-83.47804677245,1
199325,2,Fair,42.27775822460001,-83.24382390755,2
151422,2,Good,42.540285016149994,-82.87725005595,3
85809,2,Good,42.03779528365,-83.419744491,3
29377,5,Fair,42.655706977150004,-83.31472135864999,2
12616,2,Poor,42.4760433478,-83.36720889,1
196492,4,Poor,42.378397675049996,-83.0760180147,1
99073,5,Fair,42.34831404965,-83.08835117379999,2
129970,2,Fair,42.22523937605,-83.25841511695,2
208950,4,Fair,42.2491368048,-83.42664427935,2
15251,4,Poor,42.5114263181,-83.43890712315,1
41649,3,Poor,42.55626578425,-82.87017864514999,1
105304,1,Fair,42.371195264099995,-83.0588847558,2
142546,2,Poor,42.4092537414,-83.4665126807,1
11601,3,Poor,42.5250676246,-83.53600597125,1
170793,1,Fair,42.4662220045,-83.16065844135,2
195281,3,Fair,42.30769707035,-83.43820432780001,2
56086,2,Poor,42.701809583300005,-83.07165622865,1
170781,1,Fair,42.46594668735,-83.17510997715,2
197947,1,Good,42.440371883599994,-82.91970489065,3
141717,2,Fair,42.43261417835,-83.09103732675,2
182549,3,Good,42.47686054555,-83.20199493685,3
118046,3,Fair,42.33383196335,-83.4436391098,2
26221,2,Poor,42.57675471745,-83.599755334,1
119913,2,Poor,42.3647391166,-83.08299781855,1
191654,3,Good,42.34153163135,-83.073903443,3
122920,2,Poor,42.395800166949996,-83.3051108874,1
30605,4,Good,42.67575338845,-83.28072278225,3
88819,4,Poor,42.2514236337,-83.64764989355,1
41627,5,Fair,42.521106602450004,-82.8988033649,2
135093,5,Poor,42.30685491885,-83.3302718964,1
167850,1,Poor,42.487584820500004,-83.12490153375,1
118065,3,Fair,42.222593974999995,-83.4128963078,2
32757,2,Poor,42.4995016986,-83.151209978,1
155723,3,Poor,42.620070413449994,-83.92858630225001,1
9749,3,Fair,42.76131345185,-83.42018195825,2
1092,3,Good,42.6523181786,-83.1375232315,3
127202,2,Poor,42.275515457750004,-83.21859389925001,1
25269,2,Poor,42.460298689949994,-83.64857048774999,1
16026,2,Fair,42.59254436315,-83.1087434298,2
163768,2,Good,41.9063212559,-83.44121304629999,3
100858,3,Good,42.19791460325,-83.2465185584,3
152600,2,Poor,42.627525591250006,-83.25233106195,1
121901,4,Fair,42.35985048009999,-82.975446356449993,2
122686,2,Fair,42.4502559381,-82.91828556185,2
198635,2,Fair,42.3173303189,-83.27136231395,2
155137,2,Poor,42.4388232111,-83.84047819599999,1
98991,7,Poor,42.38418663975,-83.17737759605001,1
189430,2,Poor,42.187307791950005,-83.57116589755,1
135100,5,Fair,42.3837064782,-83.33372151915,2
23840,3,Fair,42.4539574879,-83.6509369746,2
204234,3,Good,42.365979254500004,-83.08501858125,3
190952,4,Poor,42.439736584849996,-83.27862939145001,1
109872,2,Fair,42.125697968400004,-83.2025578359,2
165986,2,Fair,42.44298163435,-83.46743918885,2
163260,4,Good,42.2360436005,-83.6999199945,3
6899,4,Fair,42.61919637735,-83.27900717215,2
53245,2,Good,42.800902383899995,-83.0866628327,3
43189,5,Poor,42.49438966805,-83.08522477335,1
108425,3,Good,42.4197472904,-83.17480325695,3
16482,2,Poor,42.4611018616,-83.12796991729999,1
110364,4,Fair,42.25765789215,-83.20220519259999,2
3895,4,Fair,42.45492089894999,-83.13097154844999,2
132604,2,Poor,42.25176004165,-83.1894751008,1
163587,2,Poor,42.1684364661,-83.1707606678,1
21882,4,Poor,42.78297392665,-83.50182278485,1
20363,6,Fair,42.63525153955,-83.32399082625,2
91924,3,Good,42.27385269725,-83.7991904927,3
66074,2,Good,42.60084832125,-83.8572195818,3
6701,2,Fair,42.554959855099995,-83.46881141695,2
32898,4,Poor,42.5566751324,-83.1595526193,1
25789,2,Fair,42.502592302500005,-83.0979687331,2
114271,2,Fair,42.271965035950004,-83.48640718745,2
156987,2,Fair,42.55010192865,-82.96653750990001,2
135054,5,Poor,42.39723647695,-83.3344455296,1
100550,4,Good,42.39508735255,-82.9875597189,3
64194,1,Poor,42.7703231565,-83.7498657795,1
52067,2,Poor,42.7457213676,-83.0212533548,1
91666,2,Fair,42.17656461825,-83.80686546864999,2
177485,5,Poor,42.6730023449,-83.13339350475,1
100310,5,Poor,42.4319601176,-83.02417221865,1
34622,6,Fair,42.483632533199994,-83.26121440935,2
29982,2,Fair,42.653449669699995,-83.27131929014999,2
209102,5,Poor,42.3504977497,-83.4789760624,1
50049,2,Fair,42.4712127663,-82.97568231885,2
193198,3,Fair,42.329970109849995,-83.19583316665,2
109552,4,Good,42.2899019039,-83.13186408225,3
59441,2,Poor,42.5108331781,-83.0011233085,1
90417,1,Good,42.2983592756,-83.74635073934999,3
186115,2,Fair,42.28188207945,-83.82558547235001,2
44590,4,Poor,42.532259866450005,-82.91388075655,1
47842,5,Fair,42.52014301385,-83.08099903729999,2
151462,2,Good,42.687970998249995,-83.09191796100001,3
191765,4,Poor,42.355477677850004,-83.0415692302,1
110109,4,Fair,42.22231525295,-83.1814354943,2
91506,2,Fair,42.35389896395,-83.567467309,2
19045,3,Fair,42.6242578248,-83.11102484915,2
157588,4,Good,42.624480251099996,-83.05435565364999,3
101329,3,Poor,42.213201367050004,-83.2186687507,1
109202,4,Poor,42.343172312899995,-83.23230815785,1
87117,3,Poor,42.256388468400004,-83.77215006485,1
161844,3,Fair,41.966304831849996,-83.38480155010001,2
181504,3,Fair,42.628636296050004,-83.209582967,2
99267,1,Good,42.358500033249996,-83.0775887747,3
138489,2,Poor,42.31498485825,-83.3862973978,1
31933,5,Fair,42.68179448695,-83.1468789386,2
110449,3,Good,42.412420482749994,-83.2188564659,3
206864,4,Fair,42.49901715325,-82.8860870505,2
137768,5,Poor,42.4193029655,-83.03244208915001,1
136427,4,Poor,42.35550598445,-83.30838491235,1
80424,2,Fair,41.768359073599996,-83.71006686055,2
137129,2,Poor,42.431946026000006,-83.48724974385,1
190559,3,Good,42.23302266255,-83.34105027474999,3
118176,4,Poor,42.34776808465,-83.06328349935,1
83330,1,Poor,41.8435240935,-83.42147659575,1
193211,3,Good,42.326604670500004,-83.19576713000001,3
76308,4,Poor,42.9900057093,-82.5376917948,1
44046,2,Poor,42.5570080118,-82.8644425729,1
142685,4,Poor,42.29538513285,-83.12481877535001,1
41025,1,Fair,42.69442717435,-83.24356044935,2
193583,5,Poor,42.31465627445,-83.2019152914,1
120327,3,Poor,42.338649476849994,-83.02425271525,1
41425,5,Fair,42.5358260884,-83.05667360945,2
204033,5,Fair,42.338662437400004,-83.397809408,2
123463,2,Poor,42.37969805545,-83.29510349875,1
9293,2,Fair,42.8380384461,-83.2990409593,2
55252,4,Fair,42.62545690735,-83.01547855635,2
177681,2,Fair,42.4971992702,-83.17681515595001,2
104302,3,Poor,42.385092378850004,-83.1645708515,1
37228,5,Poor,42.68803938085,-83.35067572450001,1
155695,4,Poor,42.4683884864,-83.41701124260001,1
202691,5,Fair,42.24219911075,-83.148098433,2
101369,3,Poor,42.21383883295,-83.1728425125,1
12958,5,Good,42.535624931,-83.3604052653,3
192881,1,Poor,42.269368360650006,-83.44601103080001,1
150329,1,Poor,42.18665335605,-83.22547694914999,1
154655,3,Good,42.54373241335,-83.798275877,3
45498,5,Poor,42.4647304883,-82.96635390144999,1
114485,4,Poor,42.43107223755,-83.29343895775,1
149727,2,Poor,42.258003243100006,-83.59276935964999,1
103277,4,Poor,42.40423828995,-83.1087745768,1
200730,1,Fair,42.29631051915,-83.34167329635,2
184238,2,Poor,42.833347612050005,-82.49324333839999,1
164339,2,Poor,42.461721633150006,-83.349475241,1
104751,2,Fair,42.4194122281,-83.20156844675,2
109837,1,Fair,42.08976430045,-83.2345560617,2
83352,4,Good,42.007463544450005,-83.31614212045,3
140880,2,Fair,42.107267202450004,-83.2366082198,2
108767,7,Poor,42.4146060091,-83.10314507359999,1
204734,1,Fair,42.398268552800005,-83.29520748185,2
207594,3,Fair,42.31861765675,-83.0794360216,2
97970,7,Poor,42.3229937121,-83.1731001881,1
64677,3,Poor,42.45754194525,-83.95122212045001,1
44392,1,Poor,42.4808393362,-82.91721955515001,1
72816,2,Good,42.988640935999996,-82.43342360905,3
73721,2,Fair,43.14902668880001,-82.49796988655,2
24763,3,Poor,42.5166372607,-83.66158589899999,1
140667,4,Fair,42.28264399255,-83.2900079478,2
199282,1,Poor,42.299799475650005,-83.24073573515,1
104555,1,Poor,42.357387545950004,-83.07524544335,1
199112,4,Poor,42.30507745825,-83.25137008425,1
98985,7,Fair,42.3714269571,-83.145651704,2
57333,2,Fair,42.52563145325,-82.9291146881,2
53689,4,Fair,42.7205736724,-82.7417419674,2
206629,2,Fair,42.31196703255,-83.52502254945,2
116667,5,Poor,42.396730159149996,-83.3986610436,1
167780,1,Fair,42.68110376825,-83.24625790375,2
190955,3,Good,42.38562697335,-83.27604652705,3
46559,5,Good,42.506344780350005,-83.035137019,3
106670,4,Fair,42.346921032500006,-83.00728175284999,2
68248,3,Poor,42.497718414299996,-83.80077594400001,1
134601,5,Poor,42.1390098352,-83.23954405505,1
69026,2,Fair,42.777368459049995,-83.76646265335,2
17601,2,Poor,42.508220368850004,-83.1670323123,1
182106,2,Poor,42.6132591936,-83.45387986355,1
108925,2,Poor,42.38187750815,-83.09455425805001,1
34159,2,Good,42.45736065565,-83.28258475985001,3
97623,4,Poor,42.37031086975,-83.27586461140001,1
18274,3,Good,42.619083271950004,-83.23543723735,3
146627,4,Fair,42.44546711675,-83.168473615,2
106085,2,Fair,42.4096863112,-83.07773718589999,2
7080,2,Fair,42.55786781715,-83.34731113219999,2
4020,5,Good,42.53867884745,-83.2064220095,3
206811,4,Poor,42.54994349105,-82.8534991958,1
117756,5,Good,42.31069976735,-83.3535295574,3
192969,2,Poor,42.44570838695,-82.90664406985,1
137615,3,Good,42.4186857733,-83.06245662559999,3
103871,3,Good,42.38523525705,-83.25617375575001,3
708,2,Fair,42.6961746253,-83.18813477255,2
50274,2,Fair,42.46004225515,-82.93514545175,2
87813,2,Fair,42.2869498797,-83.82667264450001,2
206679,2,Fair,42.334060636100006,-83.53076956445,2
103056,5,Fair,42.33891908465,-83.1260065917,2
154372,4,Fair,42.507699175599996,-83.76749274369999,2
41905,3,Poor,42.46212571025001,-82.92298417859999,1
90131,4,Good,42.2455307273,-83.56118408505,3
97137,3,Poor,42.330377555750005,-83.1494419385,1
112122,2,Poor,42.3344691999,-83.0717088933,1
203667,5,Poor,42.38076306495,-83.41195039805001,1
111528,1,Fair,42.431776305599996,-83.21964575645,2
110113,1,Fair,42.0815945453,-83.2439269999,2
152529,1,Fair,42.47430127355,-83.1870922729,2
112470,2,Good,42.33491655475,-83.52778941349999,3
47645,4,Poor,42.53011845735,-82.91504651635,1
124359,2,Fair,42.2749892636,-83.24907205765001,2
64013,2,Good,42.57144220885,-83.78967250024999,3
190985,4,Poor,42.3724313481,-83.2754008133,1
126942,5,Poor,42.42125934935,-83.1995099248,1
193592,4,Poor,42.314004847099994,-83.20415815975,1
101009,5,Poor,42.199260703449994,-83.19319347765,1
139303,3,Poor,42.24071577835,-83.1949152463,1
127046,4,Poor,42.373651448749996,-83.1975859881,1
118387,2,Fair,42.3390543854,-83.1023511159,2
118952,3,Poor,42.3998782461,-83.11918102615,1
52571,3,Good,42.674976649,-82.76818625544999,3
196222,1,Poor,42.40853037595,-83.0818105054,1
191791,4,Fair,42.37840950225,-83.110215856,2
196431,4,Poor,42.369589882599996,-83.07010161425,1
134870,5,Poor,42.4002101908,-83.33460410605,1
31020,2,Poor,42.638254576150004,-83.29388629030001,1
17259,5,Fair,42.48830134325,-83.183337852,2
109260,4,Poor,42.34294079235,-83.24367008835,1
7560,3,Good,42.6404329695,-83.2894343812,3
58182,2,Poor,42.53754876995,-82.87235611955,1
114155,4,Poor,42.3120319061,-83.2098123725,1
106641,4,Poor,42.3675073569,-83.0308257196,1
163252,5,Poor,42.25097823385,-83.70023793275,1
114801,2,Poor,42.41635889945,-83.04298003170001,1
23014,2,Fair,42.78455321985,-83.2455069531,2
118798,4,Fair,42.39142456625,-83.12771492614999,2
44110,3,Poor,42.5642438625,-83.0834738319,1
173913,2,Poor,42.5111460902,-83.4213108726,1
49420,3,Poor,42.628769324749996,-82.91023506705,1
37207,2,Poor,42.6508085364,-83.40545971315001,1
142321,2,Poor,42.3975041433,-83.4711587021,1
122951,2,Poor,42.413567805750006,-83.3013190248,1
19421,4,Poor,42.6613449263,-83.24058878225,1
160270,2,Poor,42.81968843375,-82.49128084360001,1
48016,3,Poor,42.6014161203,-83.05264155885,1
197273,7,Poor,42.36528925055,-82.9741752044,1
199035,5,Poor,42.3132907989,-83.4874639185,1
201945,7,Poor,42.365652780350004,-83.0774163457,1
88043,3,Good,42.30141194905,-83.74628227125001,3
207590,4,Fair,42.3255751143,-83.08635797310001,2
111771,4,Fair,42.3384268306,-83.05630963575,2
13723,4,Poor,42.44877879685,-83.33758731205,1
186717,3,Fair,42.2299963743,-83.71271270004999,2
104237,2,Poor,42.3856461239,-83.15418121959999,1
193117,3,Poor,42.33165616295,-83.03686258255,1
31276,1,Poor,42.626482416550004,-83.284106458,1
99459,3,Fair,42.4021781583,-83.11665882380001,2
33532,5,Fair,42.548959451200005,-83.1179894414,2
50028,2,Poor,42.46121400595,-82.97926782965,1
11058,3,Poor,42.6153144639,-83.43137221545001,1
174580,2,Fair,42.496893418,-83.33707083445,2
193469,2,Poor,42.323587000900005,-83.46741601675001,1
18966,4,Poor,42.46688350495,-83.1041911954,1
165844,2,Good,42.452256957399996,-83.50202609685,3
41788,3,Poor,42.46612344825,-82.92067924725,1
125857,2,Fair,42.332787545,-83.2648445483,2
108680,6,Fair,42.34250389825,-83.0546045485,2
42054,5,Poor,42.607513802849994,-82.95273582224999,1
99001,7,Poor,42.39366204435,-83.2008533521,1
139393,2,Fair,42.35351322965,-83.4309313589,2
135741,2,Poor,42.228641113449996,-83.4471195815,1
42461,4,Poor,42.46648462805,-83.0058027984,1
17490,2,Poor,42.523052965549994,-83.1893410161,1
107127,3,Poor,42.33180998015,-83.14236841134999,1
89203,5,Fair,42.235023255,-83.5856021808,2
1759,2,Good,42.4886116727,-83.0965074948,3
111734,3,Fair,42.1969893072,-83.24010968069999,2
205578,3,Poor,42.440475092,-82.93368802180001,1
88777,4,Poor,42.272645069250004,-83.72828639535,1
183491,5,Fair,42.5003828064,-83.31409430275,2
3350,5,Poor,42.4967937748,-83.22229653885,1
198744,3,Poor,42.3026705355,-83.4480533755,1
97674,3,Poor,42.2876099864,-83.27132038655,1
161953,4,Poor,42.08303881335,-83.3025733459,1
17914,3,Poor,42.47458521755,-83.143682679,1
177480,5,Poor,42.67022254295,-83.13328852255,1
97895,5,Fair,42.3033920947,-83.19352826745,2
111738,3,Fair,42.1905830722,-83.24277332279999,2
103162,5,Good,42.334025477,-83.1224533252,3
119442,4,Fair,42.4386946309,-83.15016287635001,2
119086,4,Poor,42.38815356475,-83.09657411219999,1
182903,5,Poor,42.49944032395,-83.35065544445001,1
170432,2,Fair,42.6321781997,-83.1704507295,2
157449,2,Poor,42.46218529165,-83.03170838964999,1
203427,2,Poor,42.313400959,-83.4582031732,1
114769,2,Poor,42.41907560585,-83.0625117738,1
89069,2,Poor,42.2454210889,-83.60857302229999,1
47517,5,Poor,42.53566660675,-83.00626848069999,1
146208,1,Fair,42.4873147423,-83.47583538885,2
130022,2,Fair,42.21475248635,-83.23322361780001,2
33335,2,Good,42.4763863025,-83.19999370459999,3
41105,4,Poor,42.47711446344999,-83.20262561005,1
150296,2,Fair,42.3293929844,-83.23009640494999,2
189209,3,Fair,42.17409177775,-83.55599486944999,2
171325,2,Poor,42.65880540045001,-83.12123658370001,1
108250,1,Fair,42.378686414200004,-83.21717235130001,2
167399,2,Poor,42.563223349050006,-83.4593364773,1
110623,4,Fair,42.2566000063,-83.19757282945,2
19661,2,Poor,42.4870320036,-83.11042449425,1
141680,5,Fair,42.42550580495,-83.4008275198,2
192383,4,Poor,42.44061685695,-82.89465030105,1
131865,4,Poor,42.2401766511,-83.29299738205,1
7078,2,Fair,42.5578651683,-83.3474353981,2
41321,5,Fair,42.538613228049996,-82.96189727655,2
131410,5,Fair,42.2967931486,-83.25960288395,2
136245,4,Fair,42.3576474651,-83.23046488675,2
114903,2,Poor,42.40897640555,-82.96450941115,1
78732,2,Fair,43.1014626222,-82.78190483105,2
143491,4,Good,42.49038277045,-83.0378449298,3
164869,3,Poor,42.6505546828,-83.3275694222,1
136767,4,Poor,42.3720038853,-83.4679015567,1
136423,5,Poor,42.35686336695,-83.27514275795,1
205144,1,Fair,42.1231833983,-83.20509321924999,2
142804,4,Poor,42.41749668315,-83.05280733695,1
194262,4,Good,42.3858069818,-83.2761565038,3
116103,2,Fair,42.368518495800004,-83.2802326203,2
196668,7,Fair,42.3905740438,-83.0069114364,2
207964,5,Poor,42.28614691695,-83.38389404355,1
110406,3,Fair,42.250205319900004,-83.17764283945,2
36540,2,Fair,42.586074364149994,-83.1879503671,2
200884,1,Poor,42.38428595385,-83.15371215625001,1
204070,3,Fair,42.27649018305,-83.20506907000001,2
155508,3,Poor,42.515892673799996,-83.6523285643,1
102971,3,Poor,42.33208447115,-83.0486134796,1
113753,3,Poor,42.3860624939,-83.15912004095,1
204187,4,Poor,42.3796967377,-83.0833950028,1
68488,2,Poor,42.5138757799,-83.85716094899999,1
130772,2,Poor,42.241385328999996,-83.18771494585,1
82462,3,Fair,41.873623718800005,-83.3990263501,2
139429,4,Good,42.38717643125,-83.44935210554999,3
15243,3,Poor,42.5106745862,-83.4554028181,1
64367,3,Poor,42.636537700199995,-83.75332455969999,1
107117,3,Poor,42.4087095957,-82.94784681505,1
192411,4,Good,42.445932700499995,-82.91616225375,3
45516,4,Good,42.4655999504,-82.92158544795001,3
101668,2,Fair,42.29191779835,-83.2807118797,2
101532,5,Good,42.226641373549995,-83.2602782445,3
111700,3,Fair,42.211740321,-83.2245207024,2
60493,2,Poor,42.703068195,-83.06032784530001,1
192087,3,Fair,42.397753635550004,-83.1106658579,2
120967,1,Poor,42.39411987785,-83.06160157755,1
97749,1,Poor,42.2668133831,-83.22482962609999,1
158654,4,Fair,42.58552523125,-82.8833457678,2
65689,4,Good,42.62072316915,-83.98631204195,3
109992,3,Fair,42.26490526155,-83.16503583685,2
89845,4,Good,42.2741608795,-83.6985492396,3
204062,3,Fair,42.275952972750005,-83.20308167485,2
205197,2,Good,42.2363553015,-83.1486184751,3
62442,2,Poor,42.50301992825,-82.98620054825,1
190534,5,Poor,42.36301470795,-83.35219716435,1
143096,2,Poor,42.40772765695,-82.90949772885,1
56164,2,Poor,42.73413478495,-82.80405128915,1
116803,1,Good,42.38274032755,-83.37417917089999,3
35694,3,Fair,42.75557638955,-83.45782136795,2
6306,3,Poor,42.60297574735,-83.28743704364999,1
196502,4,Poor,42.3530892167,-83.0590101799,1
156423,2,Poor,42.482021025950004,-82.88916617825,1
107838,2,Good,42.322389480400005,-83.16612664625,3
199285,1,Poor,42.34640635295,-83.43690553775,1
145628,4,Good,42.328939976650005,-83.23485083795,3
89121,3,Fair,42.213742837,-83.54379930025,2
99430,3,Fair,42.40474818735,-83.14543338985,2
141378,5,Fair,42.425917947399995,-83.3835426595,2
50739,2,Poor,42.48537101665,-82.90906986755,1
66563,2,Good,42.7078813918,-83.78249150504999,3
197722,3,Poor,42.405321344949996,-83.13494134265,1
89164,2,Good,42.2744570385,-83.60298155695,3
48960,5,Good,42.6696271556,-83.0238342618,3
117877,4,Good,42.42548891935,-83.42411677435,3
181087,1,Fair,42.6965244646,-83.12338394155,2
59297,2,Poor,42.507691715350006,-83.07063728565001,1
175434,3,Good,42.4519444341,-83.2111482447,3
40168,2,Poor,42.6076084667,-83.41308514420001,1
24587,2,Poor,42.48159284125,-83.4456483613,1
30921,3,Good,42.62939095315,-83.28839872365,3
177448,5,Fair,42.6924629957,-83.13421143055,2
208039,5,Poor,42.3617009564,-83.38661783469999,1
40852,4,Good,42.54090110085,-83.2846513922,3
34586,6,Fair,42.48495330185,-83.26127486210001,2
92810,1,Poor,42.24750078295,-83.6060581722,1
115414,5,Good,42.3684786237,-83.36175578485,3
132865,5,Poor,42.26674589135,-83.38086155725,1
195528,3,Fair,42.28029640595,-83.4389230802,2
203629,5,Fair,42.397086270749995,-83.41277079085,2
187369,3,Fair,42.259467345649995,-83.6583066672,2
98545,1,Fair,42.3501502255,-83.10050123345,2
141742,4,Poor,42.43154874635,-83.1441992542,1
16771,2,Poor,42.4710714199,-83.1162467876,1
97241,3,Poor,42.40954132455,-82.94760271025,1
193669,4,Poor,42.3037461632,-83.14856721395,1
201450,1,Good,42.4454630395,-83.17872323645,3
182952,5,Fair,42.504879865,-83.09968927115,2
142333,3,Poor,42.3939929513,-83.5144046179,1
161635,2,Fair,42.701835658449994,-83.05031897699999,2
142542,1,Good,42.37236665735,-83.45378630569999,3
136775,4,Poor,42.37539942005,-83.462900146250007,1
97100,3,Fair,42.220142188,-83.4397525396,2
115607,2,Fair,42.3514601955,-83.47404395365001,2
45118,4,Poor,42.4503904148,-82.95410422025,1
101936,2,Poor,42.329461126,-83.27332274175,1
190270,1,Good,42.29814305235,-83.87402999745001,3
96990,3,Poor,42.3825782432,-83.03056793670001,1
27017,1,Fair,42.50189425505,-83.45265473145,2
153810,2,Fair,42.3470314045,-84.03088707415,2
121050,2,Poor,42.403856251899995,-83.05171315195,1
176918,4,Poor,42.50319302565,-83.14337625285,1
151908,2,Fair,42.449435996199995,-83.41257323875,2
120462,4,Poor,42.344355526849995,-83.162934642,1
11324,5,Poor,42.6398266475,-83.33204389400001,1
164003,2,Fair,41.7822415144,-83.5771834712,2
55811,5,Fair,42.65381434555,-82.9940568021,2
34184,2,Poor,42.456658962800006,-83.31022379135,1
24878,3,Fair,42.5790142913,-83.36240378435,2
139641,2,Fair,42.39258408615,-83.45756480304999,2
108549,3,Poor,42.384136937950004,-83.10478866464999,1
149026,2,Fair,42.68474058855,-83.20578927225,2
19423,4,Poor,42.6634850759,-83.24081488515,1
127713,5,Poor,42.2655079412,-83.2316634237,1
90390,2,Poor,42.28863054135,-83.7480977755,1
15956,3,Fair,42.5857258059,-83.3286686337,2
90338,3,Poor,42.2571993088,-83.72729771085,1
54712,4,Fair,42.62858431995,-82.93582156880001,2
96463,3,Fair,42.28778019035,-83.73353971815,2
126019,4,Poor,42.289694050950004,-83.1469387973,1
32728,2,Poor,42.5325659041,-83.12794186775,1
148670,2,Good,42.67384259755,-83.1236868378,3
40470,4,Fair,42.4529510239,-83.27850128534999,2
18288,3,Fair,42.74586311765,-83.40874045404999,2
43714,2,Poor,42.53820028945,-82.87512665175001,1
132388,2,Poor,42.2970625614,-83.39487967504999,1
135867,2,Poor,42.3416638309,-83.48963770994999,1
14989,2,Poor,42.49326315655,-83.32981061685,1
192941,3,Fair,42.38552141775,-83.2564108675,2
104261,4,Fair,42.3787058204,-83.2057348787,2
45044,4,Poor,42.447065130599995,-83.0800643857,1
25359,2,Fair,42.464374254899994,-83.44542404265,2
62526,2,Poor,42.52540351935,-82.99327395284999,1
152452,1,Fair,42.47735713825,-83.19890207245001,2
3698,2,Good,42.529948046849995,-83.1742684059,3
198243,1,Poor,42.351775442800005,-83.43522999425,1
71184,2,Fair,42.9920128629,-82.59231246485,2
48432,2,Poor,42.4815630795,-83.06431746855,1
46082,3,Poor,42.49343894395,-82.96888903035,1
97593,4,Good,42.4158610436,-83.27744754925,3
136416,4,Poor,42.35674089435,-83.2800988219,1
117254,3,Fair,42.221888457649996,-83.4122335055,2
42679,3,Poor,42.47165080335,-83.04503114705,1
117445,2,Poor,42.17041248385,-83.1866254545,1
12128,5,Poor,42.47386311975,-83.20176825305,1
109069,1,Fair,42.44658232735,-83.095309223,2
103853,2,Poor,42.414664754200004,-83.25746543955,1
126056,4,Fair,42.3101917888,-83.1768462416,2
70190,3,Fair,43.11608120925,-82.7910602897,2
72350,4,Good,42.9095998071,-82.4761204433,3
20534,4,Fair,42.6440128424,-83.21222949880001,2
201001,2,Poor,42.40861626,-83.20602568365,1
148931,3,Poor,42.491811824500004,-83.48102531765,1
